Datos 50 iteraciones,Datos 10000 iteraciones
,0.885739
,0.40482
,0.963763
,0.139695
,0.48072
,0.998513
,0.00593849
,0.0236129
,0.0922214
,0.334866
,0.890923
,0.388715
,0.950463
,0.188333
,0.611454
,0.950312
,0.188878
,0.612811
,0.949094
,0.193257
,0.623634
,0.938858
,0.229613
,0.707563
,0.82767
,0.57053
,0.980102
,0.0780076
,0.28769
,0.819697
,0.591175
,0.966749
,0.128583
,0.448199
,0.989266
,0.0424733
,0.162677
,0.544854
,0.991953
,0.0319307
,0.123644
,0.433426
,0.982272
,0.0696568
,0.259219
,0.768098
,0.712494
,0.819385
,0.591973
,0.966164
,0.130764
,0.45466
,0.991777
,0.0326214
,0.126229
,0.441181
,0.986161
,0.0545891
,0.206437
,0.655282
,0.90355
,0.348589
,0.908299
,0.333167
,0.888667
,0.395751
,0.956528
,0.166328
,0.554651
,0.988053
,0.0472169
,0.17995
,0.590271
,0.967404
,0.126133
,0.440894
,0.986026
,0.0551152
,0.20831
,0.659668
,0.898025
,0.366305
,0.928503
,0.265541
,0.780117
,0.686139
,0.861409
,0.477533
,0.997981
,0.00806001
,0.0319802
,0.12383
,0.433984
,0.982567
,0.0685146
,0.255281
,0.760451
,0.728661
,0.790857
,0.661608
,0.895531
,0.37422
,0.936718
,0.23711
,0.723556
,0.800091
,0.639781
,0.921845
,0.288188
,0.820542
,0.589012
,0.968308
,0.122752
,0.430734
,0.980809
,0.0752903
,0.278487
,0.803727
,0.630999
,0.931357
,0.255725
,0.761319
,0.726849
,0.794158
,0.653883
,0.905279
,0.342994
,0.901397
,0.355523
,0.916505
,0.306093
,0.849601
,0.511117
,0.999506
,0.00197644
,0.00789014
,0.0313115
,0.121325
,0.42642
,0.978344
,0.0847493
,0.310268
,0.856006
,0.493038
,0.999806
,0.000775428
,0.00309931
,0.0123588
,0.0488242
,0.185762
,0.605017
,0.955885
,0.168674
,0.560891
,0.985169
,0.0584444
,0.220115
,0.686657
,0.860637
,0.479764
,0.998362
,0.00654102
,0.0259929
,0.101269
,0.364055
,0.926076
,0.273837
,0.795401
,0.650952
,0.908854
,0.331353
,0.886233
,0.403297
,0.962594
,0.144027
,0.493132
,0.999811
,0.000754486
,0.00301567
,0.0120263
,0.0475266
,0.181071
,0.593138
,0.965301
,0.133979
,0.464116
,0.994849
,0.0204969
,0.0803069
,0.295431
,0.832606
,0.557493
,0.986778
,0.0521882
,0.197858
,0.634841
,0.927271
,0.269757
,0.787953
,0.668331
,0.886658
,0.401981
,0.961569
,0.147816
,0.503865
,0.99994
,0.000238953
,0.000955585
,0.00381869
,0.0152164
,0.0599396
,0.225387
,0.698351
,0.842627
,0.530427
,0.996297
,0.0147577
,0.0581596
,0.219108
,0.6844
,0.863987
,0.470053
,0.996413
,0.0142975
,0.0563725
,0.212779
,0.670015
,0.884379
,0.409011
,0.966884
,0.128079
,0.446698
,0.988635
,0.0449416
,0.171688
,0.568844
,0.981042
,0.0743937
,0.275437
,0.798286
,0.644101
,0.916939
,0.304647
,0.847348
,0.517397
,0.998789
,0.00483655
,0.0192526
,0.0755279
,0.279294
,0.805155
,0.627522
,0.934952
,0.243265
,0.736349
,0.776556
,0.694067
,0.849352
,0.511814
,0.999442
,0.00223181
,0.00890731
,0.0353119
,0.13626
,0.470772
,0.996583
,0.0136215
,0.0537439
,0.203422
,0.648166
,0.912188
,0.320405
,0.870983
,0.449486
,0.989793
,0.0404095
,0.155106
,0.524193
,0.997659
,0.00934313
,0.0370233
,0.14261
,0.489091
,0.999524
,0.00190328
,0.00759864
,0.0301636
,0.117015
,0.41329
,0.969925
,0.11668
,0.412264
,0.96921
,0.119368
,0.420479
,0.974705
,0.0986191
,0.355573
,0.916564
,0.305898
,0.849298
,0.511963
,0.999428
,0.00228864
,0.00913361
,0.0362008
,0.139561
,0.480335
,0.998453
,0.00617774
,0.0245583
,0.0958208
,0.346557
,0.905821
,0.341238
,0.899179
,0.362626
,0.924513
,0.279153
,0.804907
,0.628128
,0.934333
,0.245419
,0.740753
,0.768151
,0.71238
,0.81958
,0.591475
,0.966529
,0.129402
,0.450628
,0.99025
,0.0386205
,0.148516
,0.505836
,0.999864
,0.000544821
,0.0021781
,0.00869342
,0.0344714
,0.133132
,0.461633
,0.994112
,0.0234143
,0.0914643
,0.332394
,0.887633
,0.398962
,0.959165
,0.15667
,0.528499
,0.996751
,0.012953
,0.0511411
,0.194103
,0.625707
,0.936791
,0.236855
,0.723019
,0.80105
,0.637475
,0.924402
,0.279531
,0.805573
,0.6265
,0.935991
,0.239646
,0.728863
,0.790487
,0.662468
,0.894416
,0.377744
,0.940213
,0.224849
,0.697167
,0.844501
,0.525277
,0.997444
,0.0101967
,0.0403708
,0.154964
,0.523801
,0.997734
,0.00904325
,0.0358459
,0.138244
,0.47653
,0.997797
,0.00879422
,0.0348675
,0.134607
,0.465952
,0.995363
,0.018462
,0.0724847
,0.268923
,0.786413
,0.67187
,0.881843
,0.416783
,0.9723
,0.107731
,0.384501
,0.94664
,0.202053
,0.644909
,0.916005
,0.307759
,0.852174
,0.503895
,0.999939
,0.000242706
,0.00097059
,0.00387859
,0.0154542
,0.0608614
,0.228629
,0.705432
,0.831191
,0.56125
,0.984994
,0.0591238
,0.222513
,0.692004
,0.852539
,0.502866
,0.999967
,0.000131433
,0.000525663
,0.00210154
,0.00838851
,0.0332726
,0.128662
,0.448433
,0.989363
,0.0420946
,0.16129
,0.541103
,0.993242
,0.026849
,0.104513
,0.374359
,0.936857
,0.236622
,0.722529
,0.801923
,0.635369
,0.926701
,0.271707
,0.791528
,0.660045
,0.897543
,0.36784
,0.930134
,0.259937
,0.76948
,0.709523
,0.8244
,0.579057
,0.975
,0.097501
,0.351978
,0.912358
,0.319843
,0.870174
,0.451885
,0.99074
,0.0366983
,0.141406
,0.485642
,0.999175
,0.00329578
,0.0131397
,0.0518681
,0.196711
,0.632064
,0.930236
,0.259586
,0.768805
,0.710975
,0.821958
,0.585371
,0.970847
,0.113212
,0.401579
,0.961253
,0.148982
,0.507145
,0.999796
,0.000816742
,0.0032643
,0.0130146
,0.0513808
,0.194963
,0.62781
,0.934658
,0.244289
,0.738447
,0.772572
,0.702818
,0.83546
,0.549867
,0.990053
,0.039391
,0.151357
,0.513793
,0.999239
,0.0030417
,0.0121298
,0.0479307
,0.182533
,0.59686
,0.962473
,0.144475
,0.494409
,0.999875
,0.000500117
,0.00199947
,0.00798188
,0.0316727
,0.122678
,0.430512
,0.980686
,0.0757641
,0.280096
,0.806568
,0.624063
,0.938433
,0.231105
,0.710783
,0.822283
,0.584535
,0.971415
,0.11107
,0.394934
,0.955844
,0.168823
,0.561288
,0.984975
,0.0591968
,0.22277
,0.692574
,0.851661
,0.505338
,0.999886
,0.000455937
,0.00182292
,0.00727837
,0.0289016
,0.112265
,0.398647
,0.95891
,0.157606
,0.531066
,0.99614
,0.0153823
,0.0605828
,0.22765
,0.703302
,0.834673
,0.551975
,0.989194
,0.0427559
,0.163711
,0.54764
,0.990922
,0.0359834
,0.138754
,0.478006
,0.998065
,0.0077246
,0.0306597
,0.118879
,0.418986
,0.973747
,0.102254
,0.367194
,0.92945
,0.262291
,0.773977
,0.699746
,0.840406
,0.536495
,0.994672
,0.0211965
,0.0829888
,0.304407
,0.846973
,0.518439
,0.99864
,0.00543268
,0.0216127
,0.0845822
,0.309712
,0.855162
,0.495439
,0.999917
,0.000332859
,0.00133099
,0.00531689
,0.0211545
,0.0828279
,0.30387
,0.846132
,0.520772
,0.998274
,0.00689141
,0.0273757
,0.106505
,0.380647
,0.943019
,0.214935
,0.674953
,0.877566
,0.429775
,0.980274
,0.0773492
,0.285465
,0.815899
,0.600831
,0.959333
,0.156054
,0.526805
,0.997126
,0.0114629
,0.0453261
,0.173087
,0.572511
,0.978969
,0.0823555
,0.302292
,0.843647
,0.527628
,0.996947
,0.0121754
,0.0481086
,0.183177
,0.598492
,0.961197
,0.149188
,0.507724
,0.999761
,0.0009543
,0.00381356
,0.015196
,0.0598605
,0.225109
,0.69774
,0.843596
,0.527767
,0.996916
,0.0122978
,0.0485862
,0.184902
,0.602853
,0.957685
,0.162099
,0.543291
,0.992503
,0.0297615
,0.115503
,0.408649
,0.96662
,0.129064
,0.449627
,0.98985
,0.0401877
,0.154291
,0.52194
,0.998074
,0.00768729
,0.0305128
,0.118327
,0.417303
,0.972645
,0.106427
,0.380402
,0.942786
,0.215763
,0.676838
,0.874914
,0.437758
,0.984504
,0.0610236
,0.229199
,0.706667
,0.829155
,0.566628
,0.982243
,0.069767
,0.259598
,0.768828
,0.710926
,0.822041
,0.585158
,0.970992
,0.112666
,0.399888
,0.959911
,0.153929
,0.52094
,0.998246
,0.00700358
,0.0278181
,0.108177
,0.385899
,0.947924
,0.197456
,0.633869
,0.928317
,0.266179
,0.781311
,0.683456
,0.865376
,0.466003
,0.995377
,0.0184073
,0.0722739
,0.268202
,0.785078
,0.674922
,0.877609
,0.429646
,0.980201
,0.077627
,0.286404
,0.817507
,0.596757
,0.962552
,0.144182
,0.493573
,0.999835
,0.000660805
,0.00264147
,0.010538
,0.0417077
,0.159873
,0.537254
,0.994449
,0.0220823
,0.0863786
,0.315669
,0.864089
,0.469757
,0.996341
,0.014581
,0.0574735
,0.216681
,0.678922
,0.871948
,0.446618
,0.988601
,0.0450751
,0.172173
,0.570119
,0.980333
,0.0771192
,0.284687
,0.814562
,0.604204
,0.956566
,0.166189
,0.554281
,0.988214
,0.0465874
,0.177668
,0.584408
,0.971501
,0.110747
,0.393929
,0.954996
,0.171915
,0.569441
,0.980712
,0.0756656
,0.279761
,0.805979
,0.625506
,0.936993
,0.23615
,0.721533
,0.803693
,0.631082
,0.93127
,0.256024
,0.761904
,0.725626
,0.796372
,0.648654
,0.911607
,0.322317
,0.873716
,0.441346
,0.986239
,0.0542865
,0.205358
,0.652744
,0.906677
,0.338455
,0.895613
,0.373963
,0.936459
,0.238016
,0.725457
,0.796676
,0.647933
,0.912463
,0.319497
,0.869675
,0.453361
,0.991299
,0.0345005
,0.133241
,0.461951
,0.994209
,0.02303
,0.0899985
,0.327595
,0.881106
,0.419033
,0.973777
,0.102141
,0.366832
,0.929066
,0.263611
,0.776481
,0.694233
,0.849094
,0.512533
,0.999372
,0.00251156
,0.010021
,0.0396823
,0.152431
,0.516782
,0.998873
,0.00450104
,0.0179231
,0.0704075
,0.261801
,0.773045
,0.701785
,0.837132
,0.545369
,0.991767
,0.0326627
,0.126384
,0.441643
,0.986378
,0.0537467
,0.203432
,0.648189
,0.91216
,0.320497
,0.871115
,0.449094
,0.989634
,0.0410326
,0.157396
,0.530489
,0.996282
,0.0148182
,0.0583943
,0.219938
,0.686261
,0.861228
,0.478057
,0.998074
,0.007689
,0.0305195
,0.118352
,0.41738
,0.972696
,0.106235
,0.379796
,0.942204
,0.217823
,0.681504
,0.868225
,0.457641
,0.992823
,0.0285027
,0.110761
,0.393973
,0.955033
,0.17178
,0.569087
,0.980908
,0.0749094
,0.277192
,0.801426
,0.636569
,0.925396
,0.276154
,0.799571
,0.641028
,0.920444
,0.292907
,0.82845
,0.568481
,0.981241
,0.0736271
,0.272825
,0.793566
,0.655277
,0.903556
,0.348569
,0.908275
,0.333246
,0.888773
,0.395423
,0.956255
,0.167326
,0.557312
,0.986861
,0.051865
,0.1967
,0.632037
,0.930265
,0.259487
,0.768614
,0.711387
,0.821262
,0.587163
,0.96961
,0.117864
,0.415888
,0.971701
,0.109993
,0.391577
,0.952978
,0.179243
,0.58846
,0.968699
,0.121285
,0.4263
,0.978273
,0.0850189
,0.311163
,0.857362
,0.489169
,0.999531
,0.00187596
,0.00748974
,0.0297346
,0.115402
,0.408337
,0.966391
,0.129916
,0.452151
,0.990842
,0.0362963
,0.139915
,0.481356
,0.99861
,0.00555373
,0.0220916
,0.0864141
,0.315787
,0.864262
,0.469253
,0.996218
,0.015069
,0.0593679
,0.223373
,0.693911
,0.849594
,0.511135
,0.999504
,0.00198276
,0.00791533
,0.0314107
,0.121696
,0.427545
,0.979001
,0.0822308
,0.301875
,0.842987
,0.529441
,0.996533
,0.0138199
,0.0545157
,0.206175
,0.654667
,0.904313
,0.346126
,0.905291
,0.342958
,0.901351
,0.355668
,0.916673
,0.305534
,0.848732
,0.513543
,0.999266
,0.0029324
,0.0116952
,0.0462338
,0.176385
,0.581093
,0.973696
,0.102449
,0.367813
,0.930106
,0.260035
,0.769667
,0.709119
,0.825077
,0.5773
,0.976099
,0.0933188
,0.338442
,0.895596
,0.374016
,0.936513
,0.237827
,0.725061
,0.79739
,0.646238
,0.914458
,0.312898
,0.859971
,0.481684
,0.998658
,0.00536032
,0.0213263
,0.0834861
,0.306065
,0.849556
,0.511241
,0.999495
,0.00202088
,0.0080672
,0.0320085
,0.123936
,0.434303
,0.982735
,0.0678658
,0.25304
,0.756044
,0.737767
,0.773868
,0.699986
,0.840023
,0.537537
,0.994364
,0.0224176
,0.0876601
,0.319903
,0.870261
,0.451628
,0.99064
,0.0370876
,0.142849
,0.489771
,0.999582
,0.00167327
,0.00668187
,0.0265489
,0.103376
,0.370758
,0.933186
,0.249398
,0.748794
,0.752405
,0.745166
,0.759574
,0.730486
,0.787506
,0.669362
,0.885266
,0.406281
,0.964867
,0.135595
,0.468837
,0.996115
,0.015478
,0.0609539
,0.228954
,0.706136
,0.830031
,0.564317
,0.983453
,0.0650915
,0.243418
,0.736663
,0.775962
,0.69538
,0.847307
,0.517511
,0.998773
,0.00490021
,0.0195048
,0.0764974
,0.282582
,0.810918
,0.61332
,0.948634
,0.194909
,0.627679
,0.934792
,0.243822
,0.737491
,0.774391
,0.698838
,0.841854
,0.532543
,0.995764
,0.0168729
,0.0663527
,0.2478
,0.745581
,0.75876
,0.732173
,0.784383
,0.676504
,0.875385
,0.436345
,0.983792
,0.0637812
,0.238853
,0.727208
,0.793506
,0.655418
,0.903381
,0.349134
,0.908958
,0.331013
,0.885774
,0.404714
,0.963682
,0.139996
,0.481588
,0.998644
,0.00541681
,0.0215499
,0.0843419
,0.308913
,0.853944
,0.498896
,0.999995
,1.95166e-05
,7.80649e-05
,0.000312235
,0.00124855
,0.00498797
,0.0198524
,0.077833
,0.2871
,0.818694
,0.593736
,0.964854
,0.135642
,0.468972
,0.996149
,0.0153448
,0.0604374
,0.227139
,0.702187
,0.836481
,0.547122
,0.991118
,0.0352122
,0.135889
,0.469694
,0.996326
,0.0146417
,0.0577092
,0.217515
,0.68081
,0.869232
,0.454672
,0.991782
,0.0326034
,0.126162
,0.44098
,0.986066
,0.054958
,0.207751
,0.658361
,0.899687
,0.361
,0.922716
,0.285243
,0.815518
,0.601794
,0.958552
,0.15892
,0.534659
,0.995195
,0.0191275
,0.0750467
,0.277659
,0.802257
,0.634562
,0.927573
,0.268727
,0.786051
,0.6727
,0.880699
,0.420274
,0.974575
,0.099113
,0.357158
,0.918385
,0.299816
,0.839705
,0.538402
,0.994101
,0.0234557
,0.091622
,0.33291
,0.888323
,0.39682
,0.957416
,0.163083
,0.545948
,0.991555
,0.0334948
,0.129492
,0.450895
,0.990355
,0.0382095
,0.146998
,0.501558
,0.99999
,3.88557e-05
,0.000155417
,0.000621571
,0.00248474
,0.00991426
,0.0392639
,0.150889
,0.512486
,0.999376
,0.00249275
,0.00994613
,0.0393888
,0.151349
,0.513771
,0.999241
,0.0030319
,0.0120908
,0.0477786
,0.181983
,0.595461
,0.963549
,0.140491
,0.483012
,0.998846
,0.00461188
,0.0183624
,0.072101
,0.26761
,0.783979
,0.677424
,0.874084
,0.440246
,0.985718
,0.0563126
,0.212566
,0.669527
,0.885043
,0.406968
,0.96538
,0.133684
,0.46325
,0.994598
,0.0214918
,0.0841195
,0.308174
,0.852811
,0.502098
,0.999982
,7.04316e-05
,0.000281706
,0.00112651
,0.00450096
,0.0179228
,0.0704063
,0.261797
,0.773037
,0.701803
,0.837103
,0.545448
,0.991738
,0.0327747
,0.126802
,0.442893
,0.986955
,0.0514988
,0.195387
,0.628843
,0.933598
,0.247971
,0.745925
,0.758084
,0.733571
,0.781779
,0.682403
,0.866916
,0.461491
,0.994068
,0.0235868
,0.0921219
,0.334542
,0.890494
,0.390056
,0.951649
,0.184051
,0.600705
,0.959434
,0.155681
,0.525777
,0.997342
,0.010603
,0.0419624
,0.160806
,0.539791
,0.993667
,0.0251723
,0.0981546
,0.354081
,0.914831
,0.311662
,0.858116
,0.487012
,0.999325
,0.00269715
,0.0107595
,0.042575
,0.163049
,0.545857
,0.991588
,0.033363
,0.129
,0.449435
,0.989773
,0.0404902
,0.155403
,0.525011
,0.997498
,0.00998388
,0.0395368
,0.151895
,0.515291
,0.999065
,0.0037373
,0.0148933
,0.0586861
,0.220968
,0.688565
,0.857774
,0.487992
,0.999423
,0.00230568
,0.00920146
,0.0364672
,0.140549
,0.483181
,0.998868
,0.0045212
,0.018003
,0.0707157
,0.26286
,0.775059
,0.697371
,0.844179
,0.526163
,0.997262
,0.0109221
,0.0432111
,0.165376
,0.552106
,0.98914
,0.0429688
,0.16449
,0.549732
,0.990107
,0.0391812
,0.150584
,0.511635
,0.999459
,0.00216461
,0.00863971
,0.0342603
,0.132346
,0.459322
,0.993381
,0.0262998
,0.102433
,0.367761
,0.930051
,0.260225
,0.770031
,0.708333
,0.826389
,0.57388
,0.978167
,0.0854246
,0.312509
,0.859388
,0.483361
,0.998893
,0.00442505
,0.0176219
,0.0692454
,0.257802
,0.76536
,0.718336
,0.809318
,0.617289
,0.944974
,0.207994
,0.65893
,0.898965
,0.363307
,0.92526
,0.276615
,0.800397
,0.639046
,0.922665
,0.285416
,0.815815
,0.601044
,0.95916
,0.156688
,0.528546
,0.99674
,0.0129957
,0.0513071
,0.194699
,0.627165
,0.935317
,0.241998
,0.73374
,0.781463
,0.683115
,0.865875
,0.464542
,0.994971
,0.0200157
,0.0784602
,0.289217
,0.822282
,0.584538
,0.971413
,0.111079
,0.394962
,0.955868
,0.168737
,0.561059
,0.985087
,0.0587609
,0.221232
,0.689154
,0.856883
,0.490539
,0.999642
,0.00143161
,0.00571823
,0.0227421
,0.0888997
,0.323986
,0.876076
,0.434266
,0.982716
,0.0679403
,0.253298
,0.756552
,0.736725
,0.775845
,0.695639
,0.846901
,0.518638
,0.998611
,0.00555019
,0.0220775
,0.0863604
,0.315609
,0.864
,0.470016
,0.996404
,0.0143333
,0.0565115
,0.213272
,0.671148
,0.882834
,0.413752
,0.970245
,0.115478
,0.408571
,0.966563
,0.129277
,0.450259
,0.990103
,0.0391952
,0.150636
,0.511779
,0.999445
,0.00221853
,0.00885443
,0.0351041
,0.135487
,0.468522
,0.996036
,0.0157913
,0.0621676
,0.233211
,0.715295
,0.814592
,0.604127
,0.95663
,0.165955
,0.553656
,0.988484
,0.0455337
,0.173841
,0.574482
,0.977809
,0.0867925
,0.317038
,0.8661
,0.463883
,0.994782
,0.0207626
,0.0813262
,0.298849
,0.838153
,0.54261
,0.992737
,0.0288393
,0.112031
,0.397919
,0.958318
,0.15978
,0.537
,0.994524
,0.0217843
,0.085239
,0.311893
,0.858463
,0.486016
,0.999218
,0.00312631
,0.0124661
,0.0492429
,0.187272
,0.608806
,0.952645
,0.180449
,0.591548
,0.966476
,0.129601
,0.451217
,0.990481
,0.0377138
,0.145166
,0.496371
,0.999947
,0.000210734
,0.000842758
,0.00336819
,0.0134274
,0.0529883
,0.200722
,0.641731
,0.919649
,0.29558
,0.832849
,0.556846
,0.987074
,0.0510348
,0.193721
,0.624773
,0.937727
,0.23358
,0.716082
,0.813234
,0.607539
,0.953741
,0.176475
,0.581326
,0.973544
,0.103023
,0.369638
,0.932023
,0.253425
,0.756803
,0.736209
,0.776822
,0.693479
,0.850263
,0.509262
,0.999657
,0.00137207
,0.00548073
,0.0218028
,0.0853096
,0.312128
,0.858816
,0.485005
,0.999101
,0.0035944
,0.0143259
,0.0564827
,0.21317
,0.670914
,0.883154
,0.412772
,0.969565
,0.118036
,0.416413
,0.972053
,0.108665
,0.387429
,0.949311
,0.192478
,0.621721
,0.940736
,0.223007
,0.693099
,0.850852
,0.507612
,0.999768
,0.000926959
,0.0037044
,0.0147627
,0.0581791
,0.219177
,0.684554
,0.863759
,0.470717
,0.99657
,0.0136731
,0.0539447
,0.204139
,0.649864
,0.910163
,0.327066
,0.880375
,0.42126
,0.9752
,0.0967395
,0.349524
,0.909428
,0.329475
,0.883685
,0.411143
,0.968417
,0.12234
,0.429493
,0.980115
,0.0779583
,0.287523
,0.819414
,0.591898
,0.966219
,0.130559
,0.454054
,0.991556
,0.0334913
,0.129479
,0.450856
,0.990339
,0.0382692
,0.147219
,0.502182
,0.999981
,7.61523e-05
,0.000304586
,0.00121797
,0.00486596
,0.0193691
,0.0759758
,0.280814
,0.80783
,0.620962
,0.941472
,0.220409
,0.687315
,0.859652
,0.482601
,0.998789
,0.00483766
,0.019257
,0.0755447
,0.279351
,0.805256
,0.627276
,0.935204
,0.242391
,0.734551
,0.779943
,0.686528
,0.860829
,0.479211
,0.998271
,0.00690309
,0.0274218
,0.106679
,0.381195
,0.943542
,0.213083
,0.670715
,0.883425
,0.411941
,0.968983
,0.120221
,0.423072
,0.976328
,0.0924457
,0.335598
,0.891888
,0.385695
,0.947738
,0.198124
,0.635484
,0.926577
,0.27213
,0.7923
,0.658242
,0.899838
,0.360519
,0.922181
,0.287054
,0.818617
,0.593933
,0.964706
,0.136193
,0.470578
,0.996537
,0.0138026
,0.0544483
,0.205935
,0.654102
,0.90501
,0.343868
,0.902491
,0.352005
,0.91239
,0.319738
,0.870023
,0.452332
,0.990911
,0.036025
,0.138909
,0.478453
,0.998143
,0.00741467
,0.0294388
,0.114288
,0.404907
,0.963829
,0.139451
,0.480017
,0.998403
,0.00637878
,0.0253524
,0.0988385
,0.356278
,0.917376
,0.30319
,0.845064
,0.523724
,0.997749
,0.00898499
,0.0356171
,0.137394
,0.474067
,0.99731
,0.0107311
,0.0424638
,0.162642
,0.544759
,0.991986
,0.0317975
,0.123146
,0.431924
,0.981462
,0.0727758
,0.269918
,0.788249
,0.66765
,0.887574
,0.399145
,0.959313
,0.156125
,0.526999
,0.997084
,0.0116293
,0.0459762
,0.17545
,0.578668
,0.975245
,0.0965673
,0.348968
,0.908758
,0.331669
,0.886658
,0.401981
,0.961569
,0.147814
,0.503861
,0.99994
,0.000238543
,0.000953946
,0.00381214
,0.0151904
,0.0598388
,0.225032
,0.697571
,0.843863
,0.527034
,0.997077
,0.0116595
,0.0460942
,0.175878
,0.57978
,0.974541
,0.0992441
,0.357579
,0.918865
,0.298209
,0.837122
,0.545395
,0.991757
,0.0326992
,0.12652
,0.442051
,0.986568
,0.0530082
,0.200793
,0.641901
,0.919456
,0.296226
,0.833904
,0.554031
,0.988322
,0.0461648
,0.176135
,0.580445
,0.974115
,0.100861
,0.362753
,0.924653
,0.278678
,0.804067
,0.630173
,0.93222
,0.252745
,0.75546
,0.738962
,0.77159
,0.704956
,0.831971
,0.55918
,0.985991
,0.0552509
,0.208793
,0.660794
,0.896581
,0.370894
,0.933326
,0.248913
,0.747821
,0.754338
,0.741249
,0.767196
,0.714425
,0.816088
,0.600353
,0.959717
,0.154639
,0.522904
,0.997902
,0.0083761
,0.0332237
,0.12848
,0.447891
,0.989138
,0.0429741
,0.164509
,0.549784
,0.990086
,0.0392625
,0.150884
,0.512471
,0.999378
,0.00248693
,0.00992299
,0.0392981
,0.151015
,0.512838
,0.999341
,0.00263529
,0.0105134
,0.0416114
,0.159519
,0.536292
,0.994732
,0.0209626
,0.0820926
,0.301414
,0.842254
,0.531449
,0.996044
,0.0157621
,0.0620545
,0.232815
,0.714449
,0.816047
,0.600458
,0.959633
,0.15495
,0.523763
,0.997741
,0.00901469
,0.0357337
,0.137827
,0.475324
,0.997564
,0.00971912
,0.0384986
,0.148066
,0.50457
,0.999916
,0.000334064
,0.00133581
,0.0053361
,0.0212305
,0.083119
,0.304841
,0.847652
,0.516553
,0.998904
,0.00437922
,0.0174402
,0.0685441
,0.255383
,0.760651
,0.728245
,0.791617
,0.659839
,0.897806
,0.367002
,0.929246
,0.26299
,0.775305
,0.696829
,0.845033
,0.523808
,0.997733
,0.00904847
,0.0358664
,0.13832
,0.47675
,0.997838
,0.00863034
,0.0342234
,0.132209
,0.458918
,0.993249
,0.0268211
,0.104407
,0.374024
,0.93652
,0.2378
,0.725005
,0.797491
,0.645997
,0.914739
,0.311966
,0.858573
,0.485702
,0.999182
,0.00326816
,0.0130299
,0.0514405
,0.195177
,0.628333
,0.934123
,0.24615
,0.74224
,0.765279
,0.718509
,0.809015
,0.618039
,0.944267
,0.210508
,0.664777
,0.891394
,0.387244
,0.949144
,0.193079
,0.623198
,0.939289
,0.228101
,0.704283
,0.833074
,0.556248
,0.987345
,0.0499799
,0.189928
,0.615421
,0.946712
,0.201792
,0.644288
,0.916724
,0.305365
,0.848468
,0.514279
,0.999184
,0.00325952
,0.0129956
,0.0513068
,0.194697
,0.627161
,0.93532
,0.241987
,0.733716
,0.781507
,0.683015
,0.866022
,0.464113
,0.994848
,0.0205004
,0.0803206
,0.295477
,0.832681
,0.557294
,0.98687
,0.0518316
,0.19658
,0.631746
,0.930572
,0.25843
,0.766576
,0.715748
,0.813811
,0.606091
,0.954979
,0.171978
,0.569606
,0.98062
,0.0760183
,0.280958
,0.808083
,0.620341
,0.942073
,0.218287
,0.682552
,0.8667
,0.462125
,0.994262
,0.02282
,0.0891969
,0.324963
,0.877449
,0.43013
,0.980473
,0.0765839
,0.282875
,0.811428
,0.612052
,0.949778
,0.1908
,0.61758
,0.944699
,0.20897
,0.661206
,0.89605
,0.372576
,0.935053
,0.242916
,0.735631
,0.777913
,0.691058
,0.853987
,0.498773
,0.999994
,2.40911e-05
,9.63619e-05
,0.00038541
,0.00154105
,0.00615469
,0.0244672
,0.0954744
,0.345436
,0.90444
,0.345713
,0.904782
,0.344606
,0.903411
,0.349038
,0.908842
,0.331393
,0.886286
,0.403131
,0.962466
,0.144501
,0.494483
,0.999878
,0.000486952
,0.00194686
,0.00777228
,0.0308475
,0.119584
,0.421134
,0.975121
,0.0970419
,0.350499
,0.910598
,0.325638
,0.878391
,0.427281
,0.978848
,0.0828192
,0.303841
,0.846086
,0.520897
,0.998253
,0.00697472
,0.0277043
,0.107747
,0.384551
,0.946686
,0.201887
,0.644516
,0.916461
,0.306242
,0.849831
,0.510474
,0.999561
,0.00175452
,0.00700576
,0.0278267
,0.10821
,0.386001
,0.948017
,0.197124
,0.633064
,0.929176
,0.263233
,0.775766
,0.695812
,0.846631
,0.519388
,0.998496
,0.006005
,0.0238758
,0.0932228
,0.338129
,0.895191
,0.375295
,0.937795
,0.233344
,0.715578
,0.814105
,0.605353
,0.955603
,0.169704
,0.563617
,0.983812
,0.0637056
,0.238589
,0.726657
,0.794507
,0.653064
,0.906286
,0.339726
,0.897249
,0.368773
,0.931118
,0.256551
,0.76293
,0.723472
,0.800242
,0.63942
,0.922248
,0.286825
,0.818225
,0.59493
,0.963953
,0.138991
,0.478689
,0.998183
,0.00725312
,0.0288021
,0.11189
,0.397483
,0.957961
,0.161088
,0.540554
,0.993421
,0.0261413
,0.101832
,0.365848
,0.928013
,0.26722
,0.783255
,0.679067
,0.87174
,0.447238
,0.988865
,0.0440454
,0.168422
,0.560223
,0.985493
,0.0571872
,0.215667
,0.676619
,0.875222
,0.436833
,0.98404
,0.062822
,0.235502
,0.720162
,0.806114
,0.625176
,0.937324
,0.234991
,0.719081
,0.808014
,0.62051
,0.94191
,0.218863
,0.683848
,0.8648
,0.467684
,0.995823
,0.0166395
,0.0654504
,0.244667
,0.739219
,0.771096
,0.706027
,0.830211
,0.563843
,0.983696
,0.0641521
,0.240146
,0.729904
,0.788576
,0.666895
,0.888584
,0.39601
,0.956744
,0.16554
,0.552546
,0.988956
